Address,Score,Allocation
0x00000081c22fe36e0b47a4f1c67041301f945014,0.0000057935,52.14156510621054
0x00248c162125435c1e2ee5a0d8cb1e5688eb75c1,0.0000001544,1.3896391216552286
0x002a417eb2874c2fbcf52e5fdc4633b5df92b012,0.0025251014,22725.91290656402
0x009ec7d76febecabd5c73cb13f6d0fb83e45d450,0.0000225339,202.80490840902775
0x00ae252041cc9320e882b6d8e086f723a1a70a45,0.0000028991,26.091901534962698
0x011ebe45c131e87e187d185b842facad9e8e9dd9,0.0000014496,13.045950767481349
0x0154d25120ed20a516fe43991702e7463c5a6f6e,0.0000942385,848.1462740723209
0x01ebce016681d076667bdb823ebe1f76830da6fa,0.0000040952,36.856550628355
0x01eda16f6a6c3b051ecc63b0d93c8c3a27491dc2,0.0000014668,13.201439645169938
0x01ff3a6ae27f59ac1a706568749aac2632520008,0.0000014468,13.021493556888913
0x021c1a1ce318e7b4545f6280b248062592b71706,0.0000144955,130.45950767481347
0x024f36b02608a5129c61f8df54dc7286f9113dee,0.0000026875,24.18707460826722
0x030138d2f5f2757daae2fbb8dfd18870ea908881,0.0000023658,21.29240907555692
0x0321e693bec2394c33a0b4f101d1120ad3cf1cf5,0.0000014638,13.17455545706002
0x034d7848570c537fbabe828bc62aa3040c06b278,0.0000002805,2.5243914735076407
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,0.0005076999,4569.298877247301
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,0.0000015945,14.350545844229483
0x03ba4b9973039d6e7fe93c34535caf4516ebaa3f,0.0000010727,9.654003567936197
0x03bbafe60bc8dbff223d27541ce9f2bd494582c3,0.0000015945,14.350545844229483
0x043bd8f57401e46a5da19545ffb50370202cc179,0.0000043200,38.88023216275388
0x044e1e9cf2067d28a8e98332fb3c4bde034b8295,0.0000032496,29.246258375610566
0x04a169be0e157973db165462b19233cae4532fb3,0.0000294356,264.9206664978036
0x04e2aecb5bc2a4eebc303afbb6a0ec8cc708648c,0.0000902920,812.6282355846506
0x05310c5594a3c961f212308317ff3a4fdd8f82af,0.0000146245,131.62059729311932
0x059b99abc4b93edc445af6416b985402c6ee4198,0.0000029556,26.600693614894467
0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,0.0000210597,189.53702072468067
0x05ac3d28434804ec02ed9472490fc42d7e9e646d,0.0000055141,49.6266092773725
0x05e09d942505764bca4475abf8efdbc21d1c535b,0.0002530519,2277.467372491292
0x05e1d03f9286e4aa9e676243619ca73cc250bcda,0.0000021338,19.203878766221063
0x05f0ba0f63b401bc9b86089265cee2f79c955768,0.0000101016,90.91476622103218
0x069ba44bfe4584ecf7e5c2346e2cbdc916bf30ac,0.0000031984,28.78601385719451
0x06a035b1321dfecdeddb940686860e05ba268dcd,0.0000157324,141.59169302912494
0x06f90b1dca40fc0a4646c95600065ad7df48bc5f,0.0000017540,15.78560042865243
0x073449e7f3a34b9ad150f0522a47424a9def6850,0.0000018250,16.424852016259017
0x079f822b355a89e103272538ff93cbe51061186d,0.0003710848,3339.7633964752254
0x08a2615cf81852d6e31b6eeb7c3d3b613be8ab99,0.0000015351,13.816292209461462
0x099500598f7b16cadc124775bdd36db354ede1b7,0.0000020791,18.71162187024157
0x09988e9aeb8c0b835619305abfe2ce68fea17722,0.0002518389,2266.5504325640595
0x099f8498348792abe502ec12f6163254dbbe321e,0.0000006954,6.258526040799114
0x09a5943a6d10919571ee2c9f63380aea747eca97,0.0000072478,65.22975383740673
0x09f50d586e073974afd81f67a89d4069becd400d,0.0000026802,24.121428085091544
0x0a1a3837bea1d3c57170d3e3638a857651ce1480,0.0000033755,30.379779403464628
0x0a251df99a88a20a93876205fb7f5faf2e85a481,0.0000014568,13.110820598695527
0x0a573bc3489d3dc339643ce50767c19eeb3fed70,0.0000480798,432.71790867413836
0x0a8f3d9364ffd3478ec107472286e13a34a9d0fb,0.0000007899,7.109164337405209
0x0aafc110be60d816df9b87cc7bcf9ae7e34b2254,0.0000219732,197.75849374197378
0x0b01576e6472af5f0abc0f02bf6228f067bb23ce,0.0000017924,16.13117193917946
0x0b4b17bea9073a66648c1e86ae1a39ebad27ed28,0.0000037738,33.96380624342753
0x0b7c75a9689a84854256c7d5db7c87feb1bbbb8b,0.0000001682,1.5141905563998441
0x0bc1f938ba8bdddced576d0371a9bcc0aae243b4,0.0000012619,11.35714184023734
0x0c133df3ef597ee4af29406d82f1d9188cc9c228,0.0000008178,7.360353080799347
0x0c1e99991dd2f7d374bff13f9f52284ce6cfdae5,0.0000047048,42.34356249740969
0x0c54d54f8371017473b2d5add81908b775b5a800,0.0000015945,14.350545844229483
0x0cad1d5ea8b4eee26959cc00b4a3677f7a11e40f,0.0000025438,22.894591451010303
0x0cc79d5b54fa6b1589f1e4e780b60c6b7972ff0f,0.0000183046,164.7414813461984
0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,0.0000093115,83.80350706923264
0x0d117fc5a742e1caaaea3add9faf6ec4353c65b5,0.0000014568,13.111170765536357
0x0d4a841839d7fdef03a17076cafc66dca3e92b0a,0.0000951868,856.680998984657
0x0d78a4b2657dd319ae1f47ce5e529d03e984cef5,0.0000014496,13.045950767481349
0x0d9b7c19cf1a55abd4458634752751840576156c,0.0000014496,13.045950767481349
0x0db90b2604f9bb2a99f731a1b174be4f888bb0f5,0.0006526875,5874.187633097106
0x0e06325f6f13e5526cabaeb5621797dd3264cb57,0.0000004101,3.690845771124239
0x0e43b915d2d03162a36dd72031dd25ac575912d6,0.0000107280,96.55189444860962
0x0f1020dd3bf19518cb836b6107403ab19d3c4edf,0.0000028683,25.81499151874922
0x0f585d3a2f9d46433cce13e68377689a73868f75,0.0000014568,13.111069721716344
0x0f7a5ac69921e92a408d4bd03c53f56cdd503eaf,0.0000029614,26.652877417964394
0x0fb537583f29cdc2a143589845036bc16fd93096,0.0000029656,26.6903062507163
0x0fda6dc6b11c2ad70d496e9b08faee66f5de6177,0.0000019901,17.91078169309303
0x1037cdf9d316d2fd48245f0d361027e2d334aa45,0.0000001450,1.304595076748135
0x107c17e07b81bc591542a5405b9c1fdf5211cde1,0.0000092492,83.24256853965778
0x1160fb1b4c936170b5f2163e03c263b5b235cbc0,0.0000060918,54.82651528579679
0x11b1785d9ac81480c03210e89f1508c8c115888e,0.0000014496,13.045950767481349
0x11ef83cc4ba994e365fd5a97af55e5c748f97e60,0.0002812172,2530.955180125174
0x121ac669e4c99ef4673b22d57431b3a521292f2c,0.0000165956,149.3604902668041
0x126ce873371c15a664306a387cc2329f67cc515b,0.0000014496,13.045950767481349
0x128e5625e15fdba91d6ccb1abdfdc62b5d152b4f,0.0000087316,78.58469918497583
0x133b86a4eb1545daddb98d4d7cecfae96fc56516,0.0000142056,127.85031752131721
0x1385c9501de747c673200151c949791270bea307,0.0000006621,5.958669504645251
0x139776871ee95f55d20b10d9ba5a0385451066cd,0.0000258331,232.49747851950178
0x13d89b34bd57f483f4023ca147d1f093436cf4f4,0.0000051938,46.74430695570023
0x1466e94cc3dcc19760bd880b77f3da194a83a5da,0.0000463532,417.17923567678525
0x146f152ea0a0c45cb7aa03cf5ccc0ede24119546,0.0000007248,6.5229753837406745
0x147c6bd2ead3e21ac4433d058ff998713e205772,0.0000119891,107.90146738060277
0x151a64570e4997739458455ba4ab5a535fd2e306,0.0000086852,78.16690023506453
0x151d3788265259f2f9f834dcc796fada5082d704,0.0000014795,13.315635687760064
0x155ccf41305f5fe3faae64ecea8a1e2cad08f085,0.0000159451,143.5054584422948
0x158275965837d6f85ac7a1758e08d2eccb64459f,0.0000013433,12.089825419486795
0x15bc24cd1f69382118cdeb0d2edb7b175759c81b,0.0000015075,13.567788798180603
0x15d17590e1275d54ef14cda79147f41a2d604395,0.0000030378,27.340607582045585
0x1625ae476db935acad8393b0cbf741188340f0d0,0.0000331197,298.07727508261337
0x16d97e9c4eee7c4d6531627cc5d1378993234014,0.0000001461,1.3151622968697947
0x17307be3589a680452543dde06d42a07ee3fa080,0.0000143404,129.06359094269297
0x17451598bf282da2367e3fd1823f871f4b42b9f9,0.0000132455,119.20914312574106
0x17d4e66760dabfb2a64f39810c43c428de256085,0.0000014516,13.064592581528503
0x17f49979b199cf519a68a13afc5ed3f4187a6f5d,0.0000017114,15.402930088237305
0x17f7b025b9abcb7b83aa9f6a2bf27840acf20563,0.0000014496,13.045950767481349
0x17fb4db24b8f1817bc33d6e167b105fd77599c28,0.0000210109,189.09789285945035
0x186e20ae3530520c9f3e6c46f2f5d1062b784761,0.0000206059,185.45330634617994
0x1878c33468c1a6eec159fabd9fd03d6b689e8bd7,0.0000050617,45.554869404394886
0x19142e3df9e34966c876024dfb9d805f4ea4a131,0.0001297556,1167.8001052414943
0x193641ea463c3b9244cf9f00b77ee5220d4154e9,0.0000059734,53.7603881334368
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,0.0000462934,416.6407850056501
0x198a123599e65140bfefa096648d968a67c3b807,0.0000082492,74.24313599290578
0x19c0bbebf716367923b359b4ce79a136e66faf79,0.0000002174,1.9568926151222021
0x19f5572ec81f6a952c235f42301ca15e6475efd4,0.0000430497,387.4476593374647
0x1a34f1bc80709798b026e9f39d09bd0ef4f733e4,0.0000006155,5.539339497602468
0x1a8d1c090903bd6492372b890d68aaf50c96137f,0.0007421696,6679.526792950451
0x1ace514d1904b274740bbfa4ba7c336e69888e47,0.0000255567,230.01002695327944
0x1ad53d65a8dd2dafe6bf797275bba4fd95900fee,0.0000004349,3.9137852302444043
0x1c1cc870115fdf86288cf38556c4da441699a0e2,0.0007247750,6522.975383740674
0x1cd7ed3a06746bec03e69574fbb3260c349bb6f1,0.0000043170,38.85276430702951
0x1d69ddb528f05cda072db0d1f688e47ac81ea9f6,0.0002074927,1867.4344473727417
0x1d829bdbd534a70fdf27e959e790ef1d64e10ef8,0.0000240685,216.61633165916632
0x1df428833f2c9fb1ef098754e5d710432450d706,0.0000144955,130.45950767481347
0x1e955aa345db4af2c9f2187283693fff4fb541f3,0.0000013626,12.263193721432467
0x1e9c0bb00ff504e2c4ed9368656e876616e25666,0.0000434865,391.3785230244404
0x1ed8b6c98f177518507a0fba32961c45f65667ef,0.0000028991,26.091901534962698
0x1eee136ee6ff810910cda2419614ec51cb741c7b,0.0000016608,14.947199654574884
0x1f0b0136d9e89560767dd5aa79f962cfd4ad476c,0.0000002791,2.511728935208613
0x1fdf910ad3f7a9a066b512ce7c28268b6cd3b031,0.0000012967,11.670183114677496
0x2059a96525c364560a806ca035a40c9f379ebca9,0.0000014496,13.045950767481349
0x210abc3a06e51ae23c730b40e6fb36569568389d,0.0000014496,13.045950767481349
0x2187119e30603d27b59c8fda7ac1a695a669203c,0.0000027153,24.437350223290284
0x22b09db9e147f1bc4091b1010abb07ccd15d6429,0.0000006803,6.122259119065036
0x22bb259f12af6f514a6e1bb2d275425458121c7e,0.0000639252,575.3270811434659
0x22e5f823c5b9548fa524420814d81597ec47de04,0.0000192821,173.5385284980912
0x22fa8cc33a42320385cbd3690ed60a021891cb32,0.0027695835,24926.25113893042
0x231b405c333db6d81adeaadf4c6ff3940ea5db21,0.0000370937,333.8436948660018
0x236884bb674067c96fcbcc5dff728141e05be99d,0.0000055917,50.324884518337576
0x236ff34518dba76612bb571a7baa6201d02ea985,0.0000031375,28.237772444062816
0x239eec9ec218f71cef5cc14d88b142ed4ff44110,0.0004827002,4344.301605571289
0x23a1718da41a53c320cc9b0d5a2c7025b6c7e0e9,0.0000007248,6.5229753837406745
0x246149caf4243ff4c2592615053d29121ef151d0,0.0000162903,146.6130039151089
0x24d19f100ba142543a863fc2294b188e35ab55b9,0.0014495501,13045.950767481349
0x25125e438b7ae0f9ae8511d83abb0f4574217c7a,0.0000614311,552.8794628615102
0x252166a8924a1e20b0593d8ddf925f8b5092c9e5,0.0000261258,235.1319819571929
0x253e94f24084612005bea067f3bb4d8a1d89953b,0.0000080513,72.461603499558
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,0.0005045469,4540.922057578522
0x26a78cd6fe2f363d138addbbed469e1b491d4a9b,0.0000001484,1.3354296802784202
0x26da2365ba9eeb887ebc7b19172592205f1091c4,0.0000003766,3.38973447636887
0x26e547a9f3fd90e49a9a85a91001ca3f7ba2c81d,0.0005798200,5218.380306992539
0x270042a7623a90e6ebe6ae6e3263d61896b46906,0.0021716761,19545.084871854426
0x2718e86f5793ac08bd3c4a301382e8c1da2a1e30,0.0000014727,13.253984614723148
0x278f468780c051736ff11cb0a2c4851c8a5e0213,0.0000001812,1.6307438459351686
0x279a7dbfae376427ffac52fcb0883147d42165ff,0.0013613587,12252.227869252734
0x27bba99469653f80efd8e3d23ba224d8db1e0851,0.0000145680,131.11178969494847
0x27c27151f9bc6330b767bab8dcada11a253ccb8c,0.0000364955,328.4594940788715
0x27cfc88640089f340aeaec182baff0ddf15b1b37,0.0000014496,13.045950767481349
0x282c23030b028c676ee0df8c21dddc727d8a17e5,0.0000028991,26.091901534962698
0x28552ea8b232fc63d6ce69692d8a723efc5d4502,0.0000014616,13.153965747047188
0x28dd6f5a98003fc07c92d1a9e909d042963a1001,0.0003218001,2896.201070380859
0x28fe46db880072e129816ee2bce5bc5a9712a058,0.0000014496,13.045950767481349
0x292973dc18d5e85e9a4e4185052cdfc73ce6086b,0.0000254431,228.98779558603871
0x29345d922285321e7452ece2ee2352dda2e837ae,0.0004868455,4381.609110981055
0x29687e2a2b38bbc1f4f9069f1f24f13a3c83d27d,0.0000070947,63.851978869653244
0x2a0626380bf336cd9493bfed74966d53b6b9101e,0.0000066188,59.56923712059365
0x2a87e5cbf9faf5b63a23be53d304254748b90356,0.0000028276,25.448150702287332
0x2a94d3bf4c6eba2a00c6b2726ae0edb7d8f25b3c,0.0000219140,197.22581359361416
0x2ab9c0c7ac764da93acc4e3012718104527ddb45,0.0000001450,1.304595076748135
0x2b614ecc9e91af9d056eb8acccf5d9928a7cf4f7,0.0000014496,13.045950767481349
0x2b622689ab932f5c6f5d1d3279a138401230c3bd,0.0000000841,0.7570338419433393
0x2b7773db0f40f1a8e8a93fa40ce7062361ac2006,0.0000032468,29.220807606914033
0x2cd7001f9f658ec784176bdc3289b13f138f7a52,0.0000006338,5.704168649212204
0x2cf3213bf801a183360df6931c31422b33566a58,0.0000042924,38.631761352525814
0x2d0f26ad49d8adc13efc9e44741161b9a3f03260,0.0000015162,13.64606450278549
0x2eca78074893f46136472620e2d1d64b5d877686,0.0000014496,13.045950767481349
0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca,0.0000415779,374.20137452897865
0x3004e7d0ba11bcd506349f1062ea57f7037f0bbd,0.0000305064,274.55724933011396
0x304038febdb021f36cd5d11f69feae36c166ff0d,0.0000016145,14.530488643165352
0x305ea6f95e1d3f2d1152bc3f6b7c412504da09ac,0.0000652304,587.0736179852812
